event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,detail_cache_file,company_inn
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Xingtai Zhongwo Rubber And Plastic Products Co.,Ltd.","Xingtai Zhongwo Rubber And Plastic Products Co.,Ltd.",детали двигателя и трансмиссии,Китай,,"Китай, ГОРОД СИНТАЙ, ANSHANG VILLAGE REN COUNTY СИНТАЙ ГОРОД ХЕБЭЙ ПРОВИНЦИЯ КИТАЙ",E506,Павильон E,"Двигатель, Трансмиссия",,EIHE; KAFOU,http://www.kafou.com.cn,kafu@kafou.com.cn,+86(150)0339-9905,https://online.itemf.ru/info/MIMS26/catalog/43eb4851-f0f2-c062-16f7-f5749278b47b/,43eb4851-f0f2-c062-16f7-f5749278b47b,"Xingtai Zhongwo Rubber & Plastic Products Co., LTD., расположенная в городе Xingtai, провинция Хэбэй, является компанией, в основном занимающейся исследованиями и разработками и производством уплотнений грузовиков, резины, деталей для амортизации, для китайского, а также иностранного рынка. Для обеспечения высшего качества и стандартов сырье в основном выбирается от Dupont, Bang Earl, 3M, LG, Daikin и других мировых производителей сырья. Благодаря нашему первоклассному производственному оборудованию, в сочетании с многолетним опытом, передовыми технологиями проектирования и тщательным осмо",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,e93894e01ad9a9221f9da573e876400b6d3d49e0381c6dece2fad2daae184aca,source/detail_pages/detail_43eb4851-f0f2-c062-16f7-f5749278b47b.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Xinjiang Taiwode Trade Co.,Ltd","Xinjiang Taiwode Trade Co.,Ltd","автомобильный свет, детали двигателя и трансмиссии, детали ходовой и тормозной системы",Китай,,"Китай, 830000, Урумчи, Комната 1532, Корпус 1, Комплекс «Бянцзян Шимао», Улица Яньань, дом 556, Тяньшаньский район, город Урумчи",G410,Павильон G,"Автомобильный свет, лампы; Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление",,WXQP,,xiaoyang.zhu@fenva.com.cn,+86(135)7987-3908,https://online.itemf.ru/info/MIMS26/catalog/bdba4b9d-921e-7816-5a98-5f12bb177b7e/,bdba4b9d-921e-7816-5a98-5f12bb177b7e,"ООО «Синьцзян Тайвод Трейд» — поставщик услуг, предлагающий комплексные решения по фирменным автозапчастям для мирового рынка автозапчастей после продажи автомобилей. Компания основана в 2023 году, ведет цифровую деятельность и создает эффективную, интеллектуальную и открытую унифицированную информационную платформу, соответствующую целям устойчивого развития предприятия.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,37730d47fd3776959db2de55bffe3df761588671a7016ee2d23f4de02a09f8d2,source/detail_pages/detail_bdba4b9d-921e-7816-5a98-5f12bb177b7e.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"Xuancheng Songwon Trading Co.,Ltd","Xuancheng Songwon Trading Co.,Ltd","автомобильный свет, кузовные детали",Китай,,"Китай, 242000, город Сюаньчэн, Улица Мэйси, дом 578, район Сюаньчжоу, город Сюаньчэн, провинция Аньхой, Китай",E505,Павильон E,"Автомобильный свет, лампы; Кузов и его элементы",,,https://songwon.en.alibaba.com,13966183515@163.com,+86(153)5757-7373,https://online.itemf.ru/info/MIMS26/catalog/302d706a-eb8b-4845-4fc7-cb89db0c1ce9/,302d706a-eb8b-4845-4fc7-cb89db0c1ce9,"Компания Xuancheng Songwon Auto Parts Co., Ltd. основана в 2006 году. Мы занимаемся разработкой, производством и продажей автозапчастей: бамперов, решеток, фар для VW, BMW, Mercedes-Benz. Изготавливаем пресс-формы на заказ. Наша продукция экспортируется в Азию, Европу, Америку, Австралию и Африку: в Россию, Испанию, Великобританию, Германию, Бразилию, Египет. Мы ценим качество и интересы заказчиков. Наша команда выполняет все требования клиентов.Мы относимся к делам клиентов как к своим собственным и следуем принципам качества, честности и взаимной выгоды.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,c1b2de43314b6a81ed1f6946795eb778b192948cacd1a4304c4ed3751c5dacca,source/detail_pages/detail_302d706a-eb8b-4845-4fc7-cb89db0c1ce9.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YANCHENG ROYACAR AUTO PARTS CO.,LTD","Yancheng Royacar Auto Parts Co.,Ltd",детали ходовой и тормозной системы,Китай,,"Китай, 224000, YANCHENG, NO.66 XINYANG ROAD.XINYANG ECONOMIC ZONE, TINGHU DISTRICT YANCHENG CITY,JIANGSU ,CHINA",D212,Павильон D + Малый Пассаж,"Ходовая часть, Тормозная система, Рулевое управление",,ROOYACAR,,sales@royacarclutch.com,+86(515)8821-3852,https://online.itemf.ru/info/MIMS26/catalog/856e7198-2b02-af6f-80ed-a4468c77bc9b/,856e7198-2b02-af6f-80ed-a4468c77bc9b,CLUTCH DISC;CLUTCH COVER,detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,458736bdf629fc098996a83f551c9c616b1e6844535c013b337aed03bab79743,source/detail_pages/detail_856e7198-2b02-af6f-80ed-a4468c77bc9b.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YANGZHOU SHEENRITION VEHICLE CO., LTD","Yangzhou Sheenrition Vehicle Co., Ltd","кузовные детали, оборудование для кузовного ремонта",Китай,,"Китай, 225800, Баоян, Янчжоу, Улица 202 Цзиньвань, экономическая развивающаяся зона Баоян",F218,Павильон F,Кузов и его элементы; Ремонт кузова,,,http://www.yzxrcy.com,baoyuan1314@foxmail.com,+1(360)144-6752,https://online.itemf.ru/info/MIMS26/catalog/91a853cd-bfe1-f64f-f0c5-65585a6926eb/,91a853cd-bfe1-f64f-f0c5-65585a6926eb,"Наша компания специализируется на проектировании и производстве деталей автомобильных кузовов. Основной ассортимент включает органические оболочки, листовые панели, дверные элементы, задние оболочки, задние двери, задние листовые панели, рамы водяных баков и другие виды листовых металлических деталей, подходящие для моделей Nissan, Qichen и других серий автомобилей; кроме того, мы осуществляем обработку листовых металлических деталей как внутри страны, так и за рубежом.На фоне острой рыночной конкуренции компания придерживается концепции производства и управления, основанной на принципах «вы",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,62bc45cb1be520db9c7c90284758daf44627e1c09fb7769076ae8b80fb12673b,source/detail_pages/detail_91a853cd-bfe1-f64f-f0c5-65585a6926eb.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YIWU YOUSIKAI IMPORT&EXPORT CO.,LTD","Yiwu Yousikai Import&Export Co.,Ltd","детали двигателя и трансмиссии, детали ходовой и тормозной системы, кузовные детали",Китай,,"Россия, Иу, 7 этаж, 3 корпус, торгово-офисный комплекс «Чжунфу Площадь», улица Чэнбэй, район Футянь, город Иу, префектура Цзиньхуа, провинция Чжэцзян, Китай",G472,Павильон G,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление; Кузов и его элементы",,AHDM,http://www.useka.cn,2819815636@qq.com; nura@usekauto.com,+86(158)2577-4656,https://online.itemf.ru/info/MIMS26/catalog/0e2548fc-0697-87cb-ea52-d6a2084022ea/,0e2548fc-0697-87cb-ea52-d6a2084022ea,"Компания Yiwu Yousikai Import & Export Co., Ltd. является ведущим поставщиком автозапчастей для вторичного рынка, специализирующимся на автомобилях корейского, японского, американского и французского производства в Китае. Благодаря многолетнему опыту экспорта мы зарекомендовали себя как надежный партнер в отрасли. Мы предлагаем более 200 000 наименований товаров, включая амортизаторы, катушки зажигания, тормозные колодки, топливные насосы, рычаги подвески и водяные насосы, что позволяет нам удовлетворять разнообразные потребности клиентов в отношении различных автомобилей.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,00096408bbb3e5c57ebe51839a459629fc7d5377a617cae76835ee1be69a3523,source/detail_pages/detail_0e2548fc-0697-87cb-ea52-d6a2084022ea.html,2819815636
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YONGKANG ZHEQIAO POWER MACHINERY CO., LTD.","Yongkang Zheqiao Power Machinery Co., Ltd.",детали двигателя и трансмиссии,Китай,,"Китай, 321300, jinhua, ПЗ Цяньчжушань, Луншань, Юнкан, Чжэцзян, Китай",E827,Павильон E,"Двигатель, Трансмиссия",,,http://www.zqengine.com,zqpower_carlo@163.com,,https://online.itemf.ru/info/MIMS26/catalog/cd24e7e7-1dfe-dbf9-2924-470150a9883c/,cd24e7e7-1dfe-dbf9-2924-470150a9883c,"ООО «Юнкан Чжэцяо Пауэр Машинери» специализируется на разработке, продаже и сервисе деталей двигателей, поставляя зарубежным клиентам качественные комплектующие и ремонтные запчасти. Завод площадью свыше 15 000 м² оснащен полным набором современного оборудования для литья, термообработки, механической обработки и контроля качества.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,4af8b7c0834814bdf8071327225f286c8c51d874723011e03132474d4aadfd13,source/detail_pages/detail_cd24e7e7-1dfe-dbf9-2924-470150a9883c.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,YUGAL,YUGAL,детали двигателя и трансмиссии,Индия,,"Индия, 282006, Агра, 12A/160B, Промышленная зона Нунхай, Агра – 282006, Уттар-Прадеш, Индия.",F126,Павильон F,"Двигатель, Трансмиссия",,YUGAL,http://www.synchronizerrings.com,sales@synchronizerrings.com; synchro.rings@gmail.com,+91(9837)070-086,https://online.itemf.ru/info/MIMS26/catalog/5489489d-a82f-cd66-5a82-a5741961951b/,5489489d-a82f-cd66-5a82-a5741961951b,"Компания YUGAL Precision Pvt Ltd — это семейное предприятие, основанное в 1973 году в Агре, Индия. Мы являемся производителями и экспортерами таких деталей, как: синхронизирующие кольца, синхронизирующие конусы; втулки, скользящие накладки/вилки, упорные шайбы (черные и цветные металлы); шайбы для дифференциалов; бронзовые поковки; алюминиевые поковки; стальные поковки; детали дифференциалов; детали коробок передач и трансмиссий, детали, обработанные на станках с ЧПУ и VMC. Наш ассортимент продукции подходит для автомобилей ZF, MERCEDES, SCANIA, VOLVO, DAF, MAN, EATON, LADA, TOTOYA, FIAT, MA",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,2527e61cc7bd33d92b44b88d841ddc06ef52e7efb401303ed491d2fb9913f0cd,source/detail_pages/detail_5489489d-a82f-cd66-5a82-a5741961951b.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN BINYUAN MACHINERY CO.,LTD.","Yuhuan Binyuan Machinery Co.,Ltd.",детали двигателя и трансмиссии,Китай,,"Китай, Провинция Цзэцзянь, Каньмэньский район, город Юхуань, город Тайчжоу",D511,Павильон D + Малый Пассаж,"Двигатель, Трансмиссия",,,http://www.bywop.com,191537644@qq.com; jack@bywop.cn,+86(576)8755-9123,https://online.itemf.ru/info/MIMS26/catalog/51154427-17f6-42a1-3efd-a5fcea0d968e/,51154427-17f6-42a1-3efd-a5fcea0d968e,,detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,197487f0d8eebeafc8baae8a3af3eb992ad7b3c7a5e30ea3188390305f82d6f9,source/detail_pages/detail_51154427-17f6-42a1-3efd-a5fcea0d968e.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,YUHUAN BOHAI MACHINERY CO LTD,Yuhuan Bohai Machinery Co Ltd,детали ходовой и тормозной системы,Китай,,"Китай, 317600, YUHUAN, Building 2 Laoyingwo, No.98 Xuanmen Village, Lupu Town，Yuhuan City, Zhejiang Province, China",E607,Павильон E,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.yhbohai.com,service@yhbohai.com,+86(576)8728-4518,https://online.itemf.ru/info/MIMS26/catalog/a6114926-551e-7e95-d121-e59cf8199456/,a6114926-551e-7e95-d121-e59cf8199456,"YUHUAN BOHAI MACHINERY CO.,LTD. Specializing in the production of automobile brake calipers, caliper pistons and caliper parts. The products are exported to home and abroad.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,21fbadbce8342e97f4c32e21593c89c4a02a94ea2c59103cdd40aad875e85cb5,source/detail_pages/detail_a6114926-551e-7e95-d121-e59cf8199456.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,YUHUAN BOXIANG WATERPUMP CO LTD,Yuhuan Boxiang Waterpump Co Ltd,детали двигателя и трансмиссии,Китай,,"Китай, 317600, TAIZHOU, SUIFENG ROAD,YUHUAN,ZHEJIANG PROVINCE ,CHINA",E614,Павильон E,"Двигатель, Трансмиссия",,,http://www.cn-bx.cn,olt2@cn-bx.cn; sales03@cn-bx.cn,+86(158)8860-0291,https://online.itemf.ru/info/MIMS26/catalog/c7a7c2b5-70d4-f83e-1d60-3c4083d5d777/,c7a7c2b5-70d4-f83e-1d60-3c4083d5d777,"Основанная в 2003 году, компания YUHUAN BOXIANG WATERPUMP CO.,LTD. является сертифицированным по стандарту ISO/TS 16949 производителем водяных насосов охлаждения автомобильных двигателей. Мы предоставляем более 1300 моделей различных легковых автомобилей. Имея три сборочные линии, мы имеем ежемесячную мощность 280 000 единиц и годовой объем продаж 2,2 миллиона единиц. Нашими основными рынками являются Европа и Америка, где мы поддерживаем долгосрочное стабильное сотрудничество со многими известными международными предприятиями. Мы продолжаем разрабатывать новые продукты, чтобы предлагать выс",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,00a2663260ef08d796ac86707ffc3d0c9f249247f077dd44ad5f24d3d4dfd29f,source/detail_pages/detail_c7a7c2b5-70d4-f83e-1d60-3c4083d5d777.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN CHANGJIE MACHINERY CO.,LTD","Yuhuan Changjie Machinery Co.,Ltd","детали двигателя и трансмиссии, автозапчасти",Китай,,"Китай, 317600, ТАЙЧЖОУ, № 108, улица Раочэн, зона автомобильной и мотоциклетной промышленности, улица Ючэн, город Юхуань.",H301,Павильон H,,,CJ,http://www.cj-machinery.com,timingkit@cj-machinery.com,+86(576)8755-3772,https://online.itemf.ru/info/MIMS26/catalog/eb5feb07-ec9d-8e07-fd0f-6976b89100f5/,eb5feb07-ec9d-8e07-fd0f-6976b89100f5,"Компания Yuhuan Changjie Machinery Co., Ltd., расположенная в автомобильно-мотоциклетном промышленном парке Юхуань, город Тайчжоу, провинция Чжэцзян, является профессиональным производителем автомобильных и мотоциклетных запчастей, объединяющим исследования и разработки, высокоточное производство, продажи и импорт/экспорт. Компания много лет работает в области систем газораспределения, специализируясь на производстве полного комплекта компонентов трансмиссии, включая цепи, звездочки, натяжители, направляющие и ремонтные комплекты. Она также поставляет различные резиновые и пластиковые издели",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,1f776fff05840dfa47cec215b1950cd83e555439966620ac5056e8b9d2e0fece,source/detail_pages/detail_eb5feb07-ec9d-8e07-fd0f-6976b89100f5.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,YUHUAN HONGCHANG CLIPS MANUFACTURING CO. LTD.,Yuhuan Hongchang Clips Manufacturing Co. Ltd.,детали ходовой и тормозной системы,Китай,,"Китай, 317610, Тайчжоу, Фабрика № 5, медная промышленность Shuangyou, промышленный город Bingang, город Ganjiang, город Yuhuan, Тайчжоу, провинция Чжэцзян",E727,Павильон E,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.hongchangtanhuang.com,hc_sun.boss@hongchangtanhuang.com; hc_sun.samuel@hongchangtanhuang.com,,https://online.itemf.ru/info/MIMS26/catalog/1f382e30-39e2-8e39-6e5d-ca12267ac203/,1f382e30-39e2-8e39-6e5d-ca12267ac203,"Yuhuan Hongchang Clip Manufacturing Co. Ltd., основанная в 2004 году, в основном занимается разработкой и производством различных комплектов для ремонта тормозных систем для автомобилей и мотоциклов. Он также может обеспечить отдельные компоненты, такие как удерживающий клип, направляющие штифты и т.д. в соответствии с спросом. В настоящее время существует более 3000 типов продукции и более 2000 комплектов ремонтных комплектов FMSI D#. В настоящее время мы получили международные сертификаты системы менеджмента качества ISO/9001 и TS16949.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,53d42ba6bae59e7042c0492bc854f2c6832434a3fd405b34bb4b82e097e5545d,source/detail_pages/detail_1f382e30-39e2-8e39-6e5d-ca12267ac203.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN JINGWEN MACHINERY CO., LTD.","Yuhuan Jingwen Machinery Co., Ltd.",детали ходовой и тормозной системы,Китай,,"Китай, 317602, YUHUAN, Улица Янфань, Морская экономическая зона Канмэнь, Юхуань, провинция Чжэцзян, Китай",E726,Павильон E,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.yhjingwen.com,manage@thjingwen.com,+_(86)13967657956,https://online.itemf.ru/info/MIMS26/catalog/efa3eb32-2809-d156-85f4-9b160ce464f2/,efa3eb32-2809-d156-85f4-9b160ce464f2,"Компания Yuhuan Jingwen Machinery (JW) основана в 2014 году, мы производим автозапчасти с полным циклом производства и торговли. Выпускаем рычаги подвески, шаровые шарниры, наконечники рулевых тяг и стабилизаторы для BYD, Honda, Toyota, Nissan, Trumpchi. Товары экспортируем в США, Германию, Японию, Юго-Восточную Азию. Опытная техническая команда ведет разработки, мы работаем по стандарту IATF16949. Сотрудничаем на постоянной основе с крупными автопроизводителями из разных стран. Приглашаем зарубежных партнеров к взаимовыгодному сотрудничеству.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,61cbf24511afed4f9d8f2303e6a484a2efdfd45f4deb1f8dfaa0e061b383b770,source/detail_pages/detail_efa3eb32-2809-d156-85f4-9b160ce464f2.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN JINHUI BRAKE CO.,LTD","Yuhuan Jinhui Brake Co.,Ltd",детали ходовой и тормозной системы,Китай,,"Китай, 317600, Чжэцзян, Морская зона экономического развития, дом 37.",E210,Павильон E,"Ходовая часть, Тормозная система, Рулевое управление",,DINGHUI,,jinhui01@jinhui-brake.com,+86(136)2662-8629,https://online.itemf.ru/info/MIMS26/catalog/c8196d46-c94d-cb2d-5dc2-83f3b0740616/,c8196d46-c94d-cb2d-5dc2-83f3b0740616,"Yuhuan Jinhui тормозная компания с ограниченной ответственностью расположена в городе Юйхуань, провинция Чжэцзян, Китай. Мы являемся производителями тормозных насосов для автомобилей и грузовиков, тормозных колесных насосов, насосов сцепления и ведомых насосов сцепления. Наша продукция охватывает лучшие бренды в Японии, Южной Корее, Франции, Европе, России и Китае, в том числе Toyota, Honda, Nissan, Mitsubishi, Mazda, Hyundai, Kia, Audi, Volkswagen, Mercedes - Benz, Great Wall пикап и так далее.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,91620dadd4b19539e22592040d9f456498060d73f136ddf8583a79d5606c9f2b,source/detail_pages/detail_c8196d46-c94d-cb2d-5dc2-83f3b0740616.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN KERONG AUTO PARTS CO.,LTD","Yuhuan Kerong Auto Parts Co.,Ltd",,Китай,,,E228,Павильон E,,,,,,,https://online.itemf.ru/info/MIMS26/catalog/b6192c7e-3378-0174-a053-431e9b0d71e8/,b6192c7e-3378-0174-a053-431e9b0d71e8,,detail_parsed,products,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,4dbe51e047a7144ead12f28b86260866f70fdfd2785ef7ed9f548912c1f2d20e,source/detail_pages/detail_b6192c7e-3378-0174-a053-431e9b0d71e8.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN LIANGHUAN MACHINERY CO.,LTD","Yuhuan Lianghuan Machinery Co.,Ltd","детали двигателя и трансмиссии, механические автодетали",Китай,,"Китай, 317600, Тайчжоу, провинция Чжэцзян, Парк автозапчастей Юхуань",H344,Павильон H,"Двигатель, Трансмиссия; Стандартные механические детали",,,http://www.zjlianghuan.com/,lhtappet@hotmail.com,+86(158)8861-8638,https://online.itemf.ru/info/MIMS26/catalog/b33a9ec2-921a-592a-a4e5-f5dc8ebaaa16/,b33a9ec2-921a-592a-a4e5-f5dc8ebaaa16,,detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,dbe607021df3e8dc395b08fae9f0a02ec5884e02b140daf62598bc08d4675c45,source/detail_pages/detail_b33a9ec2-921a-592a-a4e5-f5dc8ebaaa16.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN RUBBER AND METAL AUTOPARTS CO.,LTD","Yuhuan Rubber And Metal Autoparts Co.,Ltd",детали ходовой и тормозной системы,Китай,,"Китай, 317600, Юхуань, Китай, провинция Чжэцзян, город Юхуань, район Ючэн, улица Сюаньцзянь, дом 5.",G280,Павильон G,"Ходовая часть, Тормозная система, Рулевое управление",,,http://www.rubbermetal.com.cn,abby@rubbermetal.com.cn,+86(137)3660-8606,https://online.itemf.ru/info/MIMS26/catalog/42183030-d8b9-1f77-c5e0-3cc7937e41c7/,42183030-d8b9-1f77-c5e0-3cc7937e41c7,"Yuhuan Rubber&Metal Autoparts Co.Ltd была основана в 2015 году, специализируется на производстве комплектов для ремонта Silentblock, монтажа конструкции, монтажа двигателя, комплекты для запуска пыли для амортизатора, комплекты для запуска рулевой передачи, комплекты для ремонта тормозных клапанов и комплекты для ремонта барабанного тормоза, после 10 лет развития у нас есть более 10 000 SKU для всех групп продуктов.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,07c3187a816da0640534acd8e1915ecf2a1666ed1c15f7e8f5353c69f437b5ef,source/detail_pages/detail_42183030-d8b9-1f77-c5e0-3cc7937e41c7.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN SANHE MACHINERY MANUFACTURING CO.,LTD.","Yuhuan Sanhe Machinery Manufacturing Co.,Ltd.",детали двигателя и трансмиссии,Китай,,"Китай, 317600, Тайчжоу, Чхоман роуд 10, юйчжоу, город тайчжоу, чжэцзян",H370,Павильон H,"Двигатель, Трансмиссия",,,http://www.sanhepump.com,sales4@sanhepump.com; sales@sanhepump.com,+86(158)5765-7139,https://online.itemf.ru/info/MIMS26/catalog/7133955e-c043-e579-17bd-83938f61540f/,7133955e-c043-e579-17bd-83938f61540f,,detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,90b83031b201a4cc2a230a60af551dce5b90f472c71544bb1fbae64bf6be2894,source/detail_pages/detail_7133955e-c043-e579-17bd-83938f61540f.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN TRV THROTTLE BODY CO.,LTD","Yuhuan Trv Throttle Body Co.,Ltd",,Китай,,,E500,Павильон E,,,,http://www.trvkailuo.com,,,https://online.itemf.ru/info/MIMS26/catalog/3cc23472-babd-7433-6313-78698d54450d/,3cc23472-babd-7433-6313-78698d54450d,,detail_parsed,products,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,2a74c12aaa94cf4c28dc7758e1098a6fe4f7d049645368c007b3bc5682a72f7a,source/detail_pages/detail_3cc23472-babd-7433-6313-78698d54450d.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN WUGONG AUTO PARTS MANUFACTURING CO.,LTD","Yuhuan Wugong Auto Parts Manufacturing Co.,Ltd",детали двигателя и трансмиссии,Китай,,"Китай, 317600, Юйхуань, Юйхуань Юйчэн улица Юйчэн Юйхуань Yansheng Road, Юйхуань, Китай",D508,Павильон D + Малый Пассаж,"Двигатель, Трансмиссия",,Военная сила,http://www.wugongauto.com,chaney@wugongauto.com,+86 18969615367,https://online.itemf.ru/info/MIMS26/catalog/e9f06b47-e99b-c5d9-40b3-41de3457fcfc/,e9f06b47-e99b-c5d9-40b3-41de3457fcfc,,detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,83e048836b5e5959c28e0fe78891152ce690e74e06a0f0f2411d2f6f0bba06c5,source/detail_pages/detail_e9f06b47-e99b-c5d9-40b3-41de3457fcfc.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,YUHUAN XINHANG MACHINERY FACTORY（GENERAL PARTNERSHIP）,Yuhuan Xinhang Machinery Factory（General Partnership）,детали двигателя и трансмиссии,Китай,,"Китай, Zhejiang, KANMEN TECHNOLOGY INDUSTRY ZONE",E225,Павильон E,"Двигатель, Трансмиссия",,,http://www.xh-tension.com,linaliang66@outlook.com,+86(133)2600-9900,https://online.itemf.ru/info/MIMS26/catalog/ac436567-5d39-8c55-9f3e-a2467e3700ec/,ac436567-5d39-8c55-9f3e-a2467e3700ec,"Юхуаньская фабрика ""Синьхан"" по производству машин расположена на живописном острове Юхуань — это базовая производственная зона фитингов нашего завода. Предприятия придерживаются принципа ориентации на таланты, привлекая выдающихся специалистов. После более чем десяти лет развития они обладают командой исследований и разработок с богатыми техническими возможностями и высококачественным управленческим коллективом. Предприятия придерживаются философии ""Качество прежде всего, клиент — это главный"". Соблюдение качества — это жизнь предприятия. ""Сегодняшнее качество — завтрашняя жизнь!""",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,5f01280c4208a30c97e558cfd543b1271a3416747d382e71f841e2e1b71f0688,source/detail_pages/detail_ac436567-5d39-8c55-9f3e-a2467e3700ec.html,
MIMS Automobility Санкт-Петербург 2026,25–28 августа 2026,"YUHUAN ZHONGHANG MECHANISM CO.,LTD.","Yuhuan Zhonghang Mechanism Co.,Ltd.","детали двигателя и трансмиссии, детали ходовой и тормозной системы",Китай,,"Китай, 317600, Юхуань город, Промышленная зона машиностроения и электроники, город Юхуань, провинция Чжэцзян, Китай.",E605,Павильон E,"Двигатель, Трансмиссия; Ходовая часть, Тормозная система, Рулевое управление",,,http://www.cnaluminum.com,zhgs-8319@cnaluminum.com,+86(139)6768-8319,https://online.itemf.ru/info/MIMS26/catalog/16fa760e-d93b-a759-b380-9641a1475475/,16fa760e-d93b-a759-b380-9641a1475475,"Компания ZHONGHANG MECHANISM — профессиональный производитель алюминиевого литья в Китае. Мы производим крышки механизма газораспределения, крышки маслоохладителей, корпуса коробок передач, крышки термостатов, патрубки системы охлаждения, крышки головки блока цилиндров, впускные коллекторы, корпуса маховиков и многое другое.",detail_parsed,,2026-08-22T20:40:34Z,mims26-itemf-public-catalog-signo-v1.0.1,itemf_mims26_public_catalog_count_all,bb19c05d88be25dd286848de361bd263638bed07250b3887f312a5056b84415f,source/detail_pages/detail_16fa760e-d93b-a759-b380-9641a1475475.html,
