event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,alpha_filter,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,short_name_check,products_check,qa_notes,signo_status,repeat_reason,matched_crm_email,matched_crm_domain,matched_crm_company,candidate_emails,candidate_top_domains,source_sheet,source_removed_reason,website_email_status,website_email_source_url,website_email_notes,main email,main_email_reason
HouseHold Expo. Осень 2026,8–10 сентября 2026,Пилот МС,Пилот МС,посуда для приготовления; кухонные принадлежности,Россия,Москва,,11F1-01,"Крокус Экспо, Павильон 2, залы 9-10-11",Посуда для приготовления; Аксессуары и инструменты для кухни,"Надежный поставщик посуды и кухонных аксессуаров с 1992 года. «Пилот МС» является одним из крупнейших поставщиков посуды отечественного и импортного производства. Всегда в ассортименте – керамическая, стеклянная, алюминиевая, эмалированная, нержавеющая, посуда с антипригарным покрытием, чугунная посуда. Индивидуальный подход к каждому клиенту и внимательные менеджеры!",,,pilot@pilotms.ru,7 (495) 231-24-44,https://catalog.hhexpo.ru/companies/company/156630-pilot-ms.html,156630,keep,"Пилот МС | Россия | 11F1-01 | Надежный поставщик посуды и кухонных аксессуаров с 1992 года. «Пилот МС» является одним из крупнейших поставщиков посуды отечественного и импортного производства. Всегда в ассортименте – керамическая, стеклянная, алюминиевая, эмалированная, нержавеющая, посуда с антипригарным покрытием, чугунная посуда. Индивидуальный подход к каждому клиенту и внимательные менеджеры! | categories: Посуда для приготовления; Аксессуары и инструменты для кухни",parsed,,2026-08-24T05:47:22Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,pilot@pilotms.ru,pilotms.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,pilot@pilotms.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПК ТАМБОВКОНСЕРВ,Пк Тамбовконсерв,кухонные принадлежности; товары для уборки и хозтовары,Россия,Москва,,10D1-04,"Крокус Экспо, Павильон 2, залы 9-10-11",Аксессуары и инструменты для кухни; Хозтовары и уборка,Производство крышек для домашнего и промышленного консервирования ПРЕМИУМ-КЛАССА СКО 1-82 «Тамбовчанка».,,,tambovkonserv@mail.ru,79106550008,https://catalog.hhexpo.ru/companies/company/156693-tambovkonserv.html,156693,keep,ПК ТАМБОВКОНСЕРВ | Россия | 10D1-04 | Производство крышек для домашнего и промышленного консервирования ПРЕМИУМ-КЛАССА СКО 1-82 «Тамбовчанка». | categories: Аксессуары и инструменты для кухни; Хозтовары и уборка,parsed,,2026-08-24T05:47:22Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,exact normalized email matched current Twenty repeat index,tambovkonserv@mail.ru,,ТамбовКонсерв,tambovkonserv@mail.ru,,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,tambovkonserv@mail.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПЛАСТ ТРЕЙД,Пласт Трейд,товары для дачи и благоустройства,Россия,Москва,,10D3-03,"Крокус Экспо, Павильон 2, залы 9-10-11",Дача и благоустройство,"ООО «Пласт-Трейд»- завод по производству шлангов из ПВХ и ТЭП-сырья. Мы производим широкий ассортимент поливочных шлангов для сада из ПВХ, а также термоэластопласта (ТЭП). В нашем каталоге садовых шлангов для полива представлены однослойные модели, классические трехслойные шланги ПВХ и ТЭП с армированием, а также, не имеющие аналогов многослойные шланги, в том числе с двойным армированием и уникальными характеристиками.",,,sale3@aplus-russia.com,8-800 600 27 20; 8-900-327-19-65,https://catalog.hhexpo.ru/companies/company/156633-plast-trejd.html,156633,keep,"ПЛАСТ ТРЕЙД | Россия | 10D3-03 | ООО «Пласт-Трейд»- завод по производству шлангов из ПВХ и ТЭП-сырья. Мы производим широкий ассортимент поливочных шлангов для сада из ПВХ, а также термоэластопласта (ТЭП). В нашем каталоге садовых шлангов для полива представлены однослойные модели, классические трехслойные шланги ПВХ и ТЭП с армированием, а также, не имеющие аналогов многослойные шланги, в том числе с двойным армированием и уникальными характеристиками. | categories: Дача и благоустройство",parsed,,2026-08-24T05:47:23Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,sale3@aplus-russia.com,aplus-russia.com,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,sale3@aplus-russia.com,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПЛАСТИК РЕПАБЛИК,Пластик Репаблик,посуда для приготовления; сервировочная посуда; кухонные принадлежности; системы хранения и органайзеры; товары для уборки и хозтовары; декор и предметы интерьера; мебель для дома; товары для дачи и благоустройства,Россия,Москва,,11B1-01,"Крокус Экспо, Павильон 2, залы 9-10-11","Посуда для приготовления; Посуда для сервировки; Аксессуары и инструменты для кухни; Системы хранения, органайзеры; Хозтовары и уборка; Декор, оформление и предметы интерьера; Мебель; Дача и благоустройство","Plastic Republic – крупнейший производитель изделий из пластика хозяйственно-бытового назначения. Продукция представлена восемью брендами – Giaretti (ex. Sugar&Spice), SVIP (ex. Spin&Clean), InGreen, InGreen Garden, Keeplex, Decorona, Blocker, Plast Team. Товары компании можно встретить на полках практически всех российских сетевых гипермаркетов, супермаркетов, а также в магазинах для дома, детских товаров и ремонта.",,https://plastic-repablic.ru/,sales@plastic-republic.ru,7 (495) 153-02-81,https://catalog.hhexpo.ru/companies/company/156636-plastik-repablik.html,156636,keep,"ПЛАСТИК РЕПАБЛИК | Россия | 11B1-01 | Plastic Republic – крупнейший производитель изделий из пластика хозяйственно-бытового назначения. Продукция представлена восемью брендами – Giaretti (ex. Sugar&Spice), SVIP (ex. Spin&Clean), InGreen, InGreen Garden, Keeplex, Decorona, Blocker, Plast Team. Товары компании можно встретить на полках практически всех российских сетевых гипермаркетов, супермаркетов, а также в магазинах для дома, детских товаров и ремонта. | categories: Посуда для приготовления; Посуда для сервировки; Аксессуары и инструменты для кухни; Системы хранения, органайзеры; Хозтовары и уборка; Декор, оформление и предметы интерьера; Мебель; Дача и благоустройство",parsed,,2026-08-24T05:47:23Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,exact normalized email matched current Twenty repeat index,sales@plastic-republic.ru,,Пластик Репаблик,sales@plastic-republic.ru,plastic-republic.ru; plastic-repablic.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,sales@plastic-republic.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПОИСК РИФ,Поиск Риф,товары для уборки и хозтовары,Россия,Москва,,10D2-03,"Крокус Экспо, Павильон 2, залы 9-10-11",Хозтовары и уборка,"«Поиск-РИФ» — российский производитель щеточной продукции и ручного малярно-отделочного инструмента с 1994 года. Производство расположено в Санкт-Петербурге, оснащено передовым оборудованием и выпускает более 1,5 млн изделий в месяц, продукция проходит многоэтапный контроль качества. В ассортименте — щетки для пола и улицы, малярные кисти, макловицы, фасадные и обойные шпатели. Компания разрабатывает и производит продукцию под собственной торговой маркой «Лазурный Берег», а также под СТМ заказчиков. «Поиск-РИФ» сотрудничает с федеральными и региональными сетями DIY, оптовыми и розничными компаниями, промышленными предприятиями и организациями ЖКХ, осуществляя поставки по России и СНГ.",,https://poiskrif.ru,info@poiskrif.ru,7 (812) 542-99-77,https://catalog.hhexpo.ru/companies/company/156639-poisk-rif.html,156639,keep,"ПОИСК РИФ | Россия | 10D2-03 | «Поиск-РИФ» — российский производитель щеточной продукции и ручного малярно-отделочного инструмента с 1994 года. Производство расположено в Санкт-Петербурге, оснащено передовым оборудованием и выпускает более 1,5 млн изделий в месяц, продукция проходит многоэтапный контроль качества. В ассортименте — щетки для пола и улицы, малярные кисти, макловицы, фасадные и обойные шпатели. Компания разрабатывает и производит продукцию под собственной торгово | categories: Хозтовары и уборка",parsed,,2026-08-24T05:47:23Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,company-owned domain matched current Twenty repeat index,,poiskrif.ru,Поиск- Риф,info@poiskrif.ru,poiskrif.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@poiskrif.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПромСиз,ПромСиз,сервировочная посуда,Россия,Москва,,9C4-02,"Крокус Экспо, Павильон 2, залы 9-10-11",Посуда для сервировки,"ООО ОП «ПромСИЗ» – ""PROMSIZ. Decorated glass"" находится в городе Гусь-Хрустальный – городе мастеров стекла, в котором традиции производства стекла и хрусталя заложены несколько веков назад. Наша компания занимается декорированием питьевой сортовой посуды. Технология производства отлажена в соответствии с новейшими, передовыми разработками современной науки в сфере нанесения покрытий на изделия из стекла... ООО ОП «ПромСИЗ» – ""PROMSIZ. Decorated glass"" находится в городе Гусь-Хрустальный – городе мастеров стекла, в котором традиции производства стекла и хрусталя заложены несколько веков назад. Наша компания занимается декорированием питьевой сортовой посуды. Технология производства отлажена в соответствии с новейшими, передовыми разработками современной науки в сфере нанесения покрытий на изделия из стекла. Продукция нашей компании вышла на лидирующие позиции в своем сегменте рынка. Ассортимент и дизайн выпускаемых изделий постоянно обновляется. Производственные мощности ежегодно расширяются, появляются новые направления. Тонкие кружевные рисунки, изящное переплетение линий, узоры на золоте – эти изделия за короткий срок смогли завоевать любовь потребителей. Постоянным спросом пользуются хорошо зарекомендовавшие себя изделия с серебряным, золотым декором, наборы для воды. «PROMSIZ» является постоянным участником крупнейших выставок, таких как «ХаусХолд». В нашей коллекции дипломы выставок и Золотая медаль «1000 лучших предприятий и организаций России». Весь товар является экологически чистым, имеет санитарно-гигиенический сертификат и сертификат соответствия. Посуда упакована в красивую подарочную микрогофрокоробку. Для удобства транспортировки наборы по несколько коробок пакуются в прочные гофрокороба, возможно дальнейшее паллетирование. Соотношение высокого качества и доступных цен смогли завоевать доверие потребителей из многих регионов России. Будем рады видеть Вас в числе наших постоянных клиентов!",,,sales@ghsz.ru,7 (499) 346-09-95,https://catalog.hhexpo.ru/companies/company/156645-promsiz.html,156645,keep,"ПромСиз | Россия | 9C4-02 | ООО ОП «ПромСИЗ» – ""PROMSIZ. Decorated glass"" находится в городе Гусь-Хрустальный – городе мастеров стекла, в котором традиции производства стекла и хрусталя заложены несколько веков назад. Наша компания занимается декорированием питьевой сортовой посуды. Технология производства отлажена в соответствии с новейшими, передовыми разработками современной науки в сфере нанесения покрытий на изделия из стекла... ООО ОП «ПромСИЗ» – ""PROMSIZ. Decorated g | categories: Посуда для сервировки",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,exact normalized email matched current Twenty repeat index,sales@ghsz.ru,,ПромСИЗ,sales@ghsz.ru,ghsz.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,sales@ghsz.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,ПСКОВСКИЙ ГОНЧАР,Псковский Гончар,посуда для приготовления,Россия,Москва,,11C1-03,"Крокус Экспо, Павильон 2, залы 9-10-11",Посуда для приготовления,"Борисовская керамика и Псковский гончар являются самыми крупными в России производителями майоликовой толстостенной керамики из красной глины и несомненным лидером по производству горшков для запекания и жаркого. Для производства изделий, Борисовская керамика и Псковкий гончар используют экологически чистые материалы. Уникальные свойства красной глины позволяют посуде обеспечивать «эффект запекания» или, как еще говорят, «эффект русской печи» при приготовлении блюд.",,https://goncharpsk.ru/,info@goncharpsk.ru,8(47246)5-00-71,https://catalog.hhexpo.ru/companies/company/156648-pskovskij-gonchar.html,156648,keep,"ПСКОВСКИЙ ГОНЧАР | Россия | 11C1-03 | Борисовская керамика и Псковский гончар являются самыми крупными в России производителями майоликовой толстостенной керамики из красной глины и несомненным лидером по производству горшков для запекания и жаркого. Для производства изделий, Борисовская керамика и Псковкий гончар используют экологически чистые материалы. Уникальные свойства красной глины позволяют посуде обеспечивать «эффект запекания» или, как еще говорят, «эффект русской печи» при | categories: Посуда для приготовления",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,company-owned domain matched current Twenty repeat index,,goncharpsk.ru,Завод Псковский гончар,info@goncharpsk.ru,goncharpsk.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@goncharpsk.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,РОСТИ,РОСТИ,товары для дачи и благоустройства,Россия,Москва,,10A2-02,"Крокус Экспо, Павильон 2, залы 9-10-11",Дача и благоустройство,"ТПК «РОСТИ» – стратегический поставщик для агробизнеса и защиты от вредителей. Мы производим и поставляем средства от насекомых и грызунов, сзр, семена и удобрения для россии и стран еас. Наша экспертиза базируется на сочетании проверенной химии и инновационной биологии (бренд tut bio), что позволяет удовлетворять запросы рынка по эффективности и экологичности. Наша цель – быть драйвером роста для вашего бизнеса, помогая дистрибьюторам занимать лидирующие позиции, а селлерам на маркетплейсах – зарабатывать на товарах с высокой маржой.",,,info@tpkrosti.rutpkrosti.ru,861) 279-00-74,https://catalog.hhexpo.ru/companies/company/156660-rosti.html,156660,keep,"РОСТИ | Россия | 10A2-02 | ТПК «РОСТИ» – стратегический поставщик для агробизнеса и защиты от вредителей. Мы производим и поставляем средства от насекомых и грызунов, сзр, семена и удобрения для россии и стран еас. Наша экспертиза базируется на сочетании проверенной химии и инновационной биологии (бренд tut bio), что позволяет удовлетворять запросы рынка по эффективности и экологичности. Наша цель – быть драйвером роста для вашего бизнеса, помогая дистрибьюторам занимать л | categories: Дача и благоустройство",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,info@tpkrosti.rutpkrosti.ru,tpkrosti.rutpkrosti.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@tpkrosti.rutpkrosti.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,РУБИН,РУБИН,декор и предметы интерьера,Россия,Москва,,9A5-01,"Крокус Экспо, Павильон 2, залы 9-10-11","Декор, оформление и предметы интерьера","Уральский интерьерный завод «Рубин» с 2007 года производит в Арамиле часы и зеркала на собственном производстве полного цикла. Мы выпускаем более 1000 моделей часов и будильников из пластика, стекла, дерева и металла. Производим базовые модели, а также часы для кухни, детской комнаты, школы и офиса, премиальные коллекции и праздничные серии. Также мы создаём интерьерные и сантехнические зеркала... Уральский интерьерный завод «Рубин» с 2007 года производит в Арамиле часы и зеркала на собственном производстве полного цикла. Мы выпускаем более 1000 моделей часов и будильников из пластика, стекла, дерева и металла. Производим базовые модели, а также часы для кухни, детской комнаты, школы и офиса, премиальные коллекции и праздничные серии. Также мы создаём интерьерные и сантехнические зеркала. В нашем ассортименте более 200 SKU: настенные и напольные модели, зеркала в металлических и пластиковых корпусах, а также без рам. Доступны как классические, так и технологичные модели с LED-подсветкой, степенью защиты IP44 и «умным» управлением. В производстве мы используем светодиодную ленту с высокой плотностью светодиодов, которая обеспечивает мягкое и равномерное свечение. Работаем как с готовым ассортиментом, так и с индивидуальными заказами. Производим продукцию под собственной торговой маркой заказчика, выполняем брендирование, разрабатываем модели по техническому заданию и адаптируем изделия к требованиям проекта. Для партнёров мы предлагаем прямые цены производителя, широкий выбор продукции и надёжное исполнение обязательств.",,https://rubin-time.com/,admin@rubin-time.ru,7 (343) 31-777-71,https://catalog.hhexpo.ru/companies/company/156663-rubin.html,156663,keep,"РУБИН | Россия | 9A5-01 | Уральский интерьерный завод «Рубин» с 2007 года производит в Арамиле часы и зеркала на собственном производстве полного цикла. Мы выпускаем более 1000 моделей часов и будильников из пластика, стекла, дерева и металла. Производим базовые модели, а также часы для кухни, детской комнаты, школы и офиса, премиальные коллекции и праздничные серии. Также мы создаём интерьерные и сантехнические зеркала... Уральский интерьерный завод «Рубин» с 2007 года п | categories: Декор, оформление и предметы интерьера",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,company-owned domain matched current Twenty repeat index,,rubin-time.ru,Уральский часовой завод Рубин,admin@rubin-time.ru,rubin-time.ru; rubin-time.com,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,admin@rubin-time.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,РАЙВЕР,Райвер,посуда для приготовления; сервировочная посуда; кухонные принадлежности; бытовая техника и электроника,Россия,Москва,,11К1-02,"Крокус Экспо, Павильон 2, залы 9-10-11",Посуда для приготовления; Посуда для сервировки; Аксессуары и инструменты для кухни; Бытовая техника и электроника,"Общество с ограниченной ответственностью ""Райвер""",,https://www.raiver.ru/,zakup@raiver.ru,8-938-155-99-95,https://catalog.hhexpo.ru/companies/company/156651-rajver.html,156651,keep,"РАЙВЕР | Россия | 11К1-02 | Общество с ограниченной ответственностью ""Райвер"" | categories: Посуда для приготовления; Посуда для сервировки; Аксессуары и инструменты для кухни; Бытовая техника и электроника",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,zakup@raiver.ru,raiver.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,zakup@raiver.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,РИНИКС,Риникс,кухонные принадлежности,Россия,Москва,,11A4-02,"Крокус Экспо, Павильон 2, залы 9-10-11",Аксессуары и инструменты для кухни,"Компания «РИНИКС» является активным участником рынка по продаже профессиональных ножей, кухонных принадлежностей и предметов сервировки из высококачественной коррозионностойкой стали, силикона, алюминия.",,,riniks@marvelgroup.ru,9031112021,https://catalog.hhexpo.ru/companies/company/156657-riniks.html,156657,keep,"РИНИКС | Россия | 11A4-02 | Компания «РИНИКС» является активным участником рынка по продаже профессиональных ножей, кухонных принадлежностей и предметов сервировки из высококачественной коррозионностойкой стали, силикона, алюминия. | categories: Аксессуары и инструменты для кухни",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,riniks@marvelgroup.ru,marvelgroup.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,riniks@marvelgroup.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,РОСМЭН,Росмэн,товары для спорта и активного отдыха,Россия,Москва,,9A4-02,"Крокус Экспо, Павильон 2, залы 9-10-11",Спорт и активный отдых,"Термосы Bestie от Asobu - это не просто термосы для воды. Bestie — это очаровательные персонажи с собственным характером, которые превращают обычное питьё в игру.",,,info@hhexpo.ru,+7 (495) 363-50-32,https://catalog.hhexpo.ru/companies/company/160437-rosmen.html,160437,keep,"РОСМЭН | Россия | 9A4-02 | Термосы Bestie от Asobu - это не просто термосы для воды. Bestie — это очаровательные персонажи с собственным характером, которые превращают обычное питьё в игру. | categories: Спорт и активный отдых",parsed,,2026-08-24T05:47:24Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,info@hhexpo.ru,hhexpo.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@hhexpo.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,СНБИ,СНБИ,кухонные принадлежности; товары для уборки и хозтовары,Россия,Москва,,10D1-01,"Крокус Экспо, Павильон 2, залы 9-10-11",Аксессуары и инструменты для кухни; Хозтовары и уборка,"Наша компания Торговый Дом «СНБи» – один из лидеров на российском рынке товаров HouseHold. Мы производим товары для уборки, личной гигиены, приготовления и хранения пищи с 1997 года. Торговый Дом «СНБи» – это высокий уровень качества выпускаемой продукции, широкий ассортимент, современное производство, коллектив профессионалов, объединенных общей целью. Мы постоянно развиваемся, ищем пути улучшения качества продукции, создаем современный дизайн... Наша компания Торговый Дом «СНБи» – один из лидеров на российском рынке товаров HouseHold. Мы производим товары для уборки, личной гигиены, приготовления и хранения пищи с 1997 года. Торговый Дом «СНБи» – это высокий уровень качества выпускаемой продукции, широкий ассортимент, современное производство, коллектив профессионалов, объединенных общей целью. Мы постоянно развиваемся, ищем пути улучшения качества продукции, создаем современный дизайн. Все это позволяет нам производить конкурентоспособную продукцию, привлекательную для конечного потребителя. В основе наших партнерских отношений – взаимовыгодное сотрудничество, совместный рост, общие цели. Компания Торговый Дом «СНБи» поставляет продукцию во все регионы Российский Федерации и СНГ, и продолжает развиваться, наращивая объемы производства.",,,info@stbs.ru,7 (8412) 23-99-77,https://catalog.hhexpo.ru/companies/company/156681-snbi.html,156681,keep,"СНБИ | Россия | 10D1-01 | Наша компания Торговый Дом «СНБи» – один из лидеров на российском рынке товаров HouseHold. Мы производим товары для уборки, личной гигиены, приготовления и хранения пищи с 1997 года. Торговый Дом «СНБи» – это высокий уровень качества выпускаемой продукции, широкий ассортимент, современное производство, коллектив профессионалов, объединенных общей целью. Мы постоянно развиваемся, ищем пути улучшения качества продукции, создаем современный дизайн.. | categories: Аксессуары и инструменты для кухни; Хозтовары и уборка",parsed,,2026-08-24T05:47:25Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,info@stbs.ru,stbs.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@stbs.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,САМСОН,Самсон,товары для уборки и хозтовары,Россия,Москва,,10A1-01,"Крокус Экспо, Павильон 2, залы 9-10-11",Хозтовары и уборка,"Группа компаний «Самсон» – динамично развивающаяся компания, крупнейший оператор на рынке дистрибуции товаров для офиса, школы и дома, который сделает Ваш бизнес успешным. Мы обеспечиваем поставки товаров в любую точку России за 24 часа, а также доставляем заказы во все страны Евразийского экономического союза и ближнего зарубежья.",,,vrn@samsonopt.ru,473) 250-26-86,https://catalog.hhexpo.ru/companies/company/156672-samson.html,156672,keep,"САМСОН | Россия | 10A1-01 | Группа компаний «Самсон» – динамично развивающаяся компания, крупнейший оператор на рынке дистрибуции товаров для офиса, школы и дома, который сделает Ваш бизнес успешным. Мы обеспечиваем поставки товаров в любую точку России за 24 часа, а также доставляем заказы во все страны Евразийского экономического союза и ближнего зарубежья. | categories: Хозтовары и уборка",parsed,,2026-08-24T05:47:25Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,vrn@samsonopt.ru,samsonopt.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,vrn@samsonopt.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,СЕРВЕР,Сервер,декор и предметы интерьера,Россия,Москва,,11A1-02,"Крокус Экспо, Павильон 2, залы 9-10-11","Декор, оформление и предметы интерьера","ООО «СЕРВЕР» — российская оптовая компания, успешно работающая на рынке с 1993 года. Более 30 лет мы развиваем долгосрочные партнерские отношения с ведущими европейскими производителями и поставляем продукцию на эксклюзивной основе. Наш ассортимент включает ароматические свечи и диффузоры, интерьерную керамику, подарочную косметику, куклы европейских брендов, товары для дома, сумки-тележки, автомобильные ароматизаторы и другую продукцию для розничной торговли... ООО «СЕРВЕР» — российская оптовая компания, успешно работающая на рынке с 1993 года. Более 30 лет мы развиваем долгосрочные партнерские отношения с ведущими европейскими производителями и поставляем продукцию на эксклюзивной основе. Наш ассортимент включает ароматические свечи и диффузоры, интерьерную керамику, подарочную косметику, куклы европейских брендов, товары для дома, сумки-тележки, автомобильные ароматизаторы и другую продукцию для розничной торговли. Мы сотрудничаем с производителями из Испании, Италии, Бельгии и Польши, уделяя особое внимание качеству продукции, современному дизайну и соответствию требованиям российского рынка. Компания работает с федеральными и региональными торговыми сетями, специализированными магазинами, оптовыми компаниями, дистрибьюторами и маркетплейсами. Мы обеспечиваем полный цикл сопровождения продукции: импорт, сертификацию, маркировку, логистику и своевременные поставки. Постоянно расширяем ассортимент, выводим на российский рынок новые европейские бренды и предлагаем партнерам эксклюзивные коллекции, востребованные в различных ценовых сегментах. Будем рады обсудить возможности сотрудничества и представить наши новинки на выставке.",,http://www.server-co.ru,om@vigar-russia.ru,7 (495) 623-13-82; 628-19-40,https://catalog.hhexpo.ru/companies/company/156678-server.html,156678,keep,"СЕРВЕР | Россия | 11A1-02 | ООО «СЕРВЕР» — российская оптовая компания, успешно работающая на рынке с 1993 года. Более 30 лет мы развиваем долгосрочные партнерские отношения с ведущими европейскими производителями и поставляем продукцию на эксклюзивной основе. Наш ассортимент включает ароматические свечи и диффузоры, интерьерную керамику, подарочную косметику, куклы европейских брендов, товары для дома, сумки-тележки, автомобильные ароматизаторы и другую продукцию для розни | categories: Декор, оформление и предметы интерьера",parsed,,2026-08-24T05:47:25Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,new,,,,,om@vigar-russia.ru,vigar-russia.ru; server-co.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,om@vigar-russia.ru,public catalogue/contact email
HouseHold Expo. Осень 2026,8–10 сентября 2026,СТАЛЬЭМАЛЬ,Стальэмаль,посуда для приготовления; кухонные принадлежности,Россия,Москва,,11F3-01,"Крокус Экспо, Павильон 2, залы 9-10-11",Посуда для приготовления; Аксессуары и инструменты для кухни,"Сегодня ООО «СТАЛЬЭМАЛЬ» является лидером рынка эмалированной посуды, успешно работающим во всех ценовых сегментах. Это достигается путем постоянного совершенствования производственных процессов, инвестиций в основные средства и эффективной торговой политикой. Особое внимание уделяется Системе менеджмента качества, которая постоянно совершенствуется в связи с запусками новых и улучшениями уже действующих процессов. Мы работаем с крупными поставщиками сырья и материалов, зарекомендовавших себя на мировом рынке.",,,info@stalemal.ru,7 (8202) 61-03-51,https://catalog.hhexpo.ru/companies/company/156684-stalemal.html,156684,keep,"СТАЛЬЭМАЛЬ | Россия | 11F3-01 | Сегодня ООО «СТАЛЬЭМАЛЬ» является лидером рынка эмалированной посуды, успешно работающим во всех ценовых сегментах. Это достигается путем постоянного совершенствования производственных процессов, инвестиций в основные средства и эффективной торговой политикой. Особое внимание уделяется Системе менеджмента качества, которая постоянно совершенствуется в связи с запусками новых и улучшениями уже действующих процессов. Мы работаем с крупными поставщи | categories: Посуда для приготовления; Аксессуары и инструменты для кухни",parsed,,2026-08-24T05:47:25Z,household-expo-autumn-2026-official-catalog-signo-v1.0.1,ok,ok,Russia row with qualifying HouseHold Expo product/category evidence; incidental service/logistics/marketing/design words were ignored.,repeat,exact normalized email matched current Twenty repeat index,info@stalemal.ru,,Стальэмаль,info@stalemal.ru,stalemal.ru,official catalog detail,,catalog_email_present,,public email visible in official catalogue detail,info@stalemal.ru,public catalogue/contact email
