event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,company_inn
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,HUI ZHOU CHUANQI GARMENT LTD,Hui Zhou Chuanqi Garment Ltd,одежда,Китай,,,15F77,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Huizhou Chuanqi Garment Ltd., established in 1990 and headquartered in Hong Kong, has six long-term and stable cooperative factories in mainland China, boasting strong production capabilities and extensive export experience. Its clients are located worldwide, primarily covering the European and American markets.",HUI ZHOU CHUANQI GARMENT LTD,,merch6@hkrichsky.com,008615527336571,https://md.expodat.com/companies/company/40681-chuanqi.html,40681,"HUI ZHOU CHUANQI GARMENT LTD | Китай | 15F77 | Huizhou Chuanqi Garment Ltd., established in 1990 and headquartered in Hong Kong, has six long-term and stable cooperative factories in mainland China, boasting strong production capabilities and extensive export experience. Its clients are located worldwide, primarily covering the European and American markets. | merch6@hkrichsky.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,67d7d6bc500cbbe0467d8bb943f31d55edc357371f6ad76832315066db259e09,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,HUIHANG,Huihang,"одежда, аксессуары",Китай,,,14D80,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","NINGBO HUIHANG INTERNATIONAL TRADE CO., LTD.",HUIHANG,,,+7 495 955 91 99,https://md.expodat.com/companies/company/40855-huihang.html,40855,"HUIHANG | Китай | 14D80 | NINGBO HUIHANG INTERNATIONAL TRADE CO., LTD.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,e662a2738c2edda19bba80e8ba89fede8d595d291358c9dfe70f7321fb0934dd,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"HUISHANG INVESTMENT CO.,LTD","Huishang Investment Co.,Ltd","одежда, аксессуары",Китай,,,15F89,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","HUISHANG INVESTMENT CO.,LTD","HUISHANG INVESTMENT CO.,LTD",,wlm131420@163.com,+7 495 955 91 99,https://md.expodat.com/companies/company/40933-huishang-investment-co-ltd.html,40933,"HUISHANG INVESTMENT CO.,LTD | Китай | 15F89 | HUISHANG INVESTMENT CO.,LTD | wlm131420@163.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,460d6df292980f2b0875600f6b795f2612daa837578da5834604ae0ce54aa79c,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,Hunan Sanwen Infant and Child Products Co.Ltd.,Hunan Sanwen Infant and Child Products Co.Ltd.,"детская одежда, изделия из кожи и меха",Китай,,,15D91,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Дизайн В нашей команде работают 5 профессиональных дизайнеров, обладающих уникальным чутьем. Они не только отлично разбираются в модных тенденциях, но и прекрасно понимают потребности малышей. Мы гармонично сочетаем милые элементы с концепцией комфорта: будь то забавные мультяшные принты или нежные цветовые решения, мы создаем для детей стильные и удобные свитера, добавляя яркие краски в их детство. Дизайн В нашей команде работают 5 профессиональных дизайнеров, обладающих уникальным чутьем. Они не только отлично разбираются в модных тенденциях, но и прекрасно понимают потребности малышей. Мы гармонично сочетаем милые элементы с концепцией комфорта: будь то забавные мультяшные принты или нежные цветовые решения, мы создаем для детей стильные и удобные свитера, добавляя яркие краски в их детство. Производство Мы располагаем 20 передовыми производственными линиями и 130 единицами высокоточного оборудования, формируя мощную производственную систему. Высокая производительность — около 2000 изделий в день и до 1 миллиона единиц в год — не только демонстрирует наши возможности, но и позволяет оперативно реагировать на рыночный спрос, гарантируя своевременные поставки нашим клиентам. Контроль качества Контроль качества — наш главный приоритет. От строгого отбора сырья до детального управления производственными процессами и многоуровневой проверки готовой продукции — каждый этап строго регламентирован. Мы используем только высококачественную, мягкую и гипоаллергенную пряжу, чтобы обеспечить бережный уход за нежной кожей малышей и гарантировать спокойствие их родителей. Форматы сотрудничества Мы предлагаем гибкие варианты сотрудничества и полностью удовлетворяем потребности в ODM и OEM. Вам достаточно предоставить идею или эскиз, и мы изготовим точный образец, воплотив вашу задумку в реальность.",Hunan Sanwen Infant and Child Products Co.Ltd.,,1963104145@qq.com,+7 495 955 91 99,https://md.expodat.com/companies/company/40906-hunan-sanwen-infant-and-child-products-co-ltd.html,40906,"Hunan Sanwen Infant and Child Products Co.Ltd. | Китай | 15D91 | Дизайн В нашей команде работают 5 профессиональных дизайнеров, обладающих уникальным чутьем. Они не только отлично разбираются в модных тенденциях, но и прекрасно понимают потребности малышей. Мы гармонично сочетаем милые элементы с концепцией комфорта: будь то забавные мультяшные принты или нежные цветовые решения, мы создаем для детей стильные и удобные свитера, добавляя яркие краски в их детство. Дизайн В нашей команде работают 5 профессиональных дизайнеров, обладающих уникальным чутьем. Они не только отлично разбираются в модных тенденциях, но и прекрасно понимают потребности малышей. Мы гармонично сочетаем милые элементы с концепцией комфорта: будь то забавные мультяшные принты или нежные цветовые решения, мы создаем для детей стильные и удобные свитера, добавляя яркие краски в их детство. Производство Мы располагаем 20 передовыми производственными линиями и 130 единицами высокоточного оборудования, формируя мощную производственную систему. Высокая производительность — около 2000 изделий в день и до 1 миллиона единиц в год — не только демонстрирует наши возможности, но и позволяет оперативно реагировать на рыночн",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,47066f68516811e99b8e248143df5573cdf926ebe9f6805ba5f40b9aad9461f6,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"HUNAN SPRING INDUSTRIAL &TRADING CO.,LTD","Hunan Spring Industrial &Trading Co.,Ltd","одежда, аксессуары",Китай,,,15F22,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","HUNAN SPRING INDUSTRIAL &TRADING CO.,LTD","HUNAN SPRING INDUSTRIAL &TRADING CO.,LTD",,,+7 495 955 91 99,https://md.expodat.com/companies/company/41284-hunan-spring-industrial-trading-co-ltd.html,41284,"HUNAN SPRING INDUSTRIAL &TRADING CO.,LTD | Китай | 15F22 | HUNAN SPRING INDUSTRIAL &TRADING CO.,LTD",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,4131977b68faa734c0931bac02c2e64b9ccdc725b29b354f117d2076f7895700,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,IGOR FASHION,Igor Fashion,одежда,Хорватия,,,13С21,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","-Компания I.G.O.R. превратилась в всемирно признанный и уважаемый бренд, имеющий более 200 магазинов одежды IGOR на трех континентах: в Европе, Северной Америке и Австралии. I.G.O.R. - это бренд высококачественной женской одежды. «Каждая вещь изготавливается вручную и проходит строгий контроль качества».Ткани IGOR тщательно отбираются, в основном у итальянских производителей, и являются эксклюзивными для бренда.",IGOR FASHION,http://www.igordobranic.com,moda21vek2005@yandex.ru,+74956444584,https://md.expodat.com/companies/company/31775-igor-fashion.html,31775,"IGOR FASHION | Хорватия | 13С21 | -Компания I.G.O.R. превратилась в всемирно признанный и уважаемый бренд, имеющий более 200 магазинов одежды IGOR на трех континентах: в Европе, Северной Америке и Австралии. I.G.O.R. - это бренд высококачественной женской одежды. «Каждая вещь изготавливается вручную и проходит строгий контроль качества».Ткани IGOR тщательно отбираются, в основном у итальянских производителей, и являются эксклюзивными для бренда. | http://www.igordobranic.com | moda21vek2005@yandex.ru",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,e63aa548d1707d39c6b2a436c33a51a192abd5141643149b0bc037aad09dd3b4,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,IL VENTO E LA SETA,Il Vento E La Seta,"текстиль и трикотаж, одежда",Италия,,,13A01,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Компания была основана в начале 60-х годов и наладила непрерывный производственный процесс от пряжи до готовой одежды. С помощью смены поколений он вошел в индустрию быстрой моды и стал модным брендом, в котором принимали участие модельеры и опытные дизайнеры. Широкий ассортимент продукции, от трикотажа до верхней одежды, помогает объединять различные стили и создавать необычные образы.",IL VENTO E LA SETA,"http://www.goldmeitalia.com, https://www.ilventoelaseta.it/",info@goldmeitalia.it,+39 049 5793344,https://md.expodat.com/companies/company/19482-il-vento-e-la-seta.html,19482,"IL VENTO E LA SETA | Италия | 13A01 | Компания была основана в начале 60-х годов и наладила непрерывный производственный процесс от пряжи до готовой одежды. С помощью смены поколений он вошел в индустрию быстрой моды и стал модным брендом, в котором принимали участие модельеры и опытные дизайнеры. Широкий ассортимент продукции, от трикотажа до верхней одежды, помогает объединять различные стили и создавать необычные образы. | http://www.goldmeitalia.com, https://www.ilventoelaseta.it/ | info@goldmeitalia.it",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,410927f34e5a813bea18f92bde14d154cb7bd398579d69acad90577c64c9fc51,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,ILAMONER/BAIMUNI,Ilamoner/Baimuni,"изделия из кожи и меха, одежда",Китай,,,14D49,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Образование в России обогатило его творческий подход новыми идеями и взглядами. Господин Ян осознал, что настоящий успех в моде приходит через сочетание культур и разрушение стереотипов. Это понимание вдохновило его на создание уникального стиля, который сочетает восточную утончённость и западную элегантность. Образование в России обогатило его творческий подход новыми идеями и взглядами. Господин Ян осознал, что настоящий успех в моде приходит через сочетание культур и разрушение стереотипов. Это понимание вдохновило его на создание уникального стиля, который сочетает восточную утончённость и западную элегантность. После возвращения в Китай господин Ян основал бренд Baimuni, нацеленный на создание модной и качественной женской одежды для женщин в возрасте от 25 до 35 лет. Бренд делает акцент на высококачественных материалах, тонкой отделке и продуманном дизайне. Модели Baimuni элегантно сочетают традиции китайского мастерства с современными европейскими тенденциями, которые он перенял в России. Благодаря такому подходу Baimuni добился успеха не только на внутреннем рынке Китая, но и завоевал популярность в России, Центральной Азии и Европе. Этот успех подтверждает высокое качество продукции и глубокое понимание потребностей международного рынка. Baimuni предлагает своим клиенткам не просто одежду, а стиль жизни и способ самовыражения. Каждая женщина, выбирающая Baimuni, может подчеркнуть свою элегантность, уверенность и современный вкус. С 2015 года Baimuni производит широкий ассортимент продукции: пуховики, изделия из хлопка, кожу и меха, а также дождевики. Компания выпускает одежду под собственным брендом и предлагает услуги по индивидуальному производству для клиентов с доставкой в Россию. Baimuni обеспечивает полный производственный цикл в форматах OEM и ODM, предлагая удобные условия для партнёров: контроль качества на всех этапах производства, гибкость заказов без необходимости закупать полный размерный ряд, возможность работы в разных ценовых категориях, быстрое выполнение заказов за 10 дней, своевременную доставку из Китая в Россию за 7–25 дней, ежегодное обновление коллекций с выпуском до 500 новых моделей и шестиступенчатую систему контроля качества с доступом к ERP-системе для отслеживания проверок. Кроме того, компания обеспечивает эффективную логистику с отгрузкой товаров в течение 5 дней после оплаты и уведомлением по электронной почте или телефону. Baimuni — это гарант высокого качества и надёжный партнёр для развития вашего бизнеса.",ILAMONER/BAIMUNI,,business@baimuni.com,+7 495 955 91 99,https://md.expodat.com/companies/company/31910-baimuni.html,31910,"ILAMONER/BAIMUNI | Китай | 14D49 | Образование в России обогатило его творческий подход новыми идеями и взглядами. Господин Ян осознал, что настоящий успех в моде приходит через сочетание культур и разрушение стереотипов. Это понимание вдохновило его на создание уникального стиля, который сочетает восточную утончённость и западную элегантность. Образование в России обогатило его творческий подход новыми идеями и взглядами. Господин Ян осознал, что настоящий успех в моде приходит через сочетание культур и разрушение стереотипов. Это понимание вдохновило его на создание уникального стиля, который сочетает восточную утончённость и западную элегантность. После возвращения в Китай господин Ян основал бренд Baimuni, нацеленный на создание модной и качественной женской одежды для женщин в возрасте от 25 до 35 лет. Бренд делает акцент на высококачественных материалах, тонкой отделке и продуманном дизайне. Модели Baimuni элегантно сочетают традиции китайского мастерства с современными европейскими тенденциями, которые он перенял в России. Благодаря такому подходу Baimuni добился успеха не только на внутреннем рынке Китая, но и завоевал популярность в России, Центральной Азии и Европе. Этот ",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,8ad31d1c60eb99a7cc39b8d9d8c7d72786f7aa8d4b7e86f7e19f3f74bac93459,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,Impex,Impex,"одежда, аксессуары",Россия,,,15A42 / 15A46,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,Impex,,,+7 495 955 91 99,https://md.expodat.com/companies/company/22125-impex.html,22125,Impex | Россия | 15A42 / 15A46,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,3d53fd0616eefc2778a053fa1ced065b1a03aa048760907fadc9cdb4c21ed328,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,INTIKOMA,Intikoma,одежда,Россия,,,15B21,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Отечественный бренд женской одежды, созданный в 1995 году Собственная производственная линия благодаря чему мы можем контролировать качество продукции от момента выбора тканей и фурнитуры, до отгрузки готового изделия. Современная программа разработки- позволяет достичь идеальной посадки изделий на любой фигуре. Три коллекции в год- Коллекции INTIKOMA созданы как капсульный гардероб, и подходят друг к другу, спустя сезоны.",INTIKOMA,https://www.intikoma.ru/,info@intikoma.ru,+7 (495) 507-43-44,https://md.expodat.com/companies/company/20010-intikoma.html,20010,"INTIKOMA | Россия | 15B21 | Отечественный бренд женской одежды, созданный в 1995 году Собственная производственная линия благодаря чему мы можем контролировать качество продукции от момента выбора тканей и фурнитуры, до отгрузки готового изделия. Современная программа разработки- позволяет достичь идеальной посадки изделий на любой фигуре. Три коллекции в год- Коллекции INTIKOMA созданы как капсульный гардероб, и подходят друг к другу, спустя сезоны. | https://www.intikoma.ru/ | info@intikoma.ru",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,edb21b9d9fb8d2c3562ba77479eaaf48a8dbad47caf9f95a44e5428c6da2d058,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,Irina Vartanyan,Irina Vartanyan,"одежда, аксессуары",,,,15B11,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,Irina Vartanyan,,,+7 495 955 91 99,https://md.expodat.com/companies/company/40813-irina-vartanyan.html,40813,Irina Vartanyan | 15B11,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,eedf0e3c2aa6b49c13ed9841435d7dfd55fb0f1f6da564e350a2d5e991550c7c,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,IRONSTONE,Ironstone,"одежда, аксессуары",Китай,,,14E80,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","JINJIANG IRONSTONE CLOTHING CO.,LTD.",IRONSTONE,,,+7 495 955 91 99,https://md.expodat.com/companies/company/40858-ironstone.html,40858,"IRONSTONE | Китай | 14E80 | JINJIANG IRONSTONE CLOTHING CO.,LTD.",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,fc56406ca3d97e8dcf1ee9f31a49bc5798499fbbb1b4edc4b5bfbd5e80188e03,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,ISCREAM,Iscream,"одежда, аксессуары",,,,13C39,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,ISCREAM,,,+7 495 955 91 99,https://md.expodat.com/companies/company/41437-iscream.html,41437,ISCREAM | 13C39,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,74ccc88aabd4afb6d5191f7958ce2677b764478dfa33fbc50d7ed3a4a6d36ec7,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,IT'S BASIC,It'S Basic,"одежда, аксессуары",Турция,,,14C51,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Компания Turanlar Tekstil, основанная в начале 2000-х годов, является семейной организацией и работает на закрытой территории площадью 4000 MT2 в Турции/Стамбуле. Компания Туранлар, специализирующаяся на производстве джинсовой ткани, производит продукцию под собственными лейблами (private label) для деловых партнеров во многих странах мира, особенно в Европе, Америке и России, а также под собственным брендом IT'S BASIC. Компания Turanlar Tekstil, основанная в начале 2000-х годов, является семейной организацией и работает на закрытой территории площадью 4000 MT2 в Турции/Стамбуле. Компания Туранлар, специализирующаяся на производстве джинсовой ткани, производит продукцию под собственными лейблами (private label) для деловых партнеров во многих странах мира, особенно в Европе, Америке и России, а также под собственным брендом IT'S BASIC. Ежемесячная производственная мощность составляет 250 000 штук, а среднегодовой объем составляет 3 миллиона штук, а также собственные производственные процессы (кройка, шитье, глажка). Заботясь о том, чтобы быстро адаптироваться к развивающимся и меняющимся условиям, Turanlar разрабатывает коллекции, которые обновляются почти ежедневно, учитывая то, чего сегодня достигла быстрая мода, сокращая время производства до приемлемых сроков за счет эффективного использования производственных процессов, способствуя тем самым продажи продукции. Компания, которая регулярно проходит аудиты SEDEX (SMETA), производит продукцию в соответствии с международно признанными условиями безопасности и гигиены труда и европейскими стандартами. Имея большой выбор готовых образцов и команду дизайнеров, Turanlar Tekstil также предлагает поддержку в выборе и разработке коллекции всем своим партнерам, с которыми она сотрудничает. Стремясь выйти на новые рынки с помощью собственного бренда IT'S BASIC, Turanlar Tekstil также поддерживает свое рыночное разнообразие во всех областях, следя за тем, чтобы бренды, с которыми он сотрудничает, принадлежали к разным рынкам. А также заботится о том, чтобы сделать это разнообразие элементом, который можно использовать для себя и для брендов, которым оно служит, и следует этому принципу при расширении своих рынков. Мы изо дня в день заботимся о том, чтобы производство было более совместимым с окружающей средой и природой, Мы заботимся о том, чтобы использовать технологии на самом высоком уровне, а также чтобы уменьшить наш углеродный след.",IT'S BASIC,https://www.itsbasic.com,s.kazakova@itsbasic.com; ersinturan@byzerga.com,+90 549 162 12 01,https://md.expodat.com/companies/company/25393-it-s-basic.html,25393,"IT'S BASIC | Турция | 14C51 | Компания Turanlar Tekstil, основанная в начале 2000-х годов, является семейной организацией и работает на закрытой территории площадью 4000 MT2 в Турции/Стамбуле. Компания Туранлар, специализирующаяся на производстве джинсовой ткани, производит продукцию под собственными лейблами (private label) для деловых партнеров во многих странах мира, особенно в Европе, Америке и России, а также под собственным брендом IT'S BASIC. Компания Turanlar Tekstil, основанная в начале 2000-х годов, является семейной организацией и работает на закрытой территории площадью 4000 MT2 в Турции/Стамбуле. Компания Туранлар, специализирующаяся на производстве джинсовой ткани, производит продукцию под собственными лейблами (private label) для деловых партнеров во многих странах мира, особенно в Европе, Америке и России, а также под собственным брендом IT'S BASIC. Ежемесячная производственная мощность составляет 250 000 штук, а среднегодовой объем составляет 3 миллиона штук, а также собственные производственные процессы (кройка, шитье, глажка). Заботясь о том, чтобы быстро адаптироваться к развивающимся и меняющимся условиям, Turanlar разрабатывает коллекции, которые обновляются п",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,879d54c5ac2fa1fc5053aae55eac2e8001b350cf5037e3e7427860d7db3dc611,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,ITKIB,ITKIB,"одежда, аксессуары",Турция,,,,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,ITKIB,,,+7 495 955 91 99,https://md.expodat.com/companies/company/20946-itkib.html,20946,ITKIB | Турция,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,c1d77ba15c246b02dde08e757ab1cb2f610f143abc6335d5b236b8c177b16537,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,J.B4,J.B4,одежда,Италия,,,13A21-A23,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","J.B4 (Just Before) был основан в 2015 году в Болонье, Италия, командой специалистов по исследованию трендов и энтузиастов моды, стремившихся создать современный бренд, основанный на креативности, индивидуальности и инновациях. Вдохновляясь городской культурой и динамичным образом жизни, бренд сочетает элементы streetwear и современной casual-эстетики, создавая универсальные коллекции для мужчин и женщин. J.B4 (Just Before) был основан в 2015 году в Болонье, Италия, командой специалистов по исследованию трендов и энтузиастов моды, стремившихся создать современный бренд, основанный на креативности, индивидуальности и инновациях. Вдохновляясь городской культурой и динамичным образом жизни, бренд сочетает элементы streetwear и современной casual-эстетики, создавая универсальные коллекции для мужчин и женщин. Разрабатывая свои коллекции в Италии и следуя философии «Not Ordinary Style», J.B4 предлагает актуальный дизайн, комфорт и функциональность, сохраняя при этом яркую индивидуальность бренда. Благодаря постоянному анализу мировых тенденций и сильной творческой концепции, J.B4 помогает каждому выразить свою индивидуальность через современную итальянскую моду.",J.B4,http://www.justbefore.it,damiano@refixnet.com,+39 348 6415180,https://md.expodat.com/companies/company/19539-j-b4-just-before.html,19539,"J.B4 | Италия | 13A21-A23 | J.B4 (Just Before) был основан в 2015 году в Болонье, Италия, командой специалистов по исследованию трендов и энтузиастов моды, стремившихся создать современный бренд, основанный на креативности, индивидуальности и инновациях. Вдохновляясь городской культурой и динамичным образом жизни, бренд сочетает элементы streetwear и современной casual-эстетики, создавая универсальные коллекции для мужчин и женщин. J.B4 (Just Before) был основан в 2015 году в Болонье, Италия, командой специалистов по исследованию трендов и энтузиастов моды, стремившихся создать современный бренд, основанный на креативности, индивидуальности и инновациях. Вдохновляясь городской культурой и динамичным образом жизни, бренд сочетает элементы streetwear и современной casual-эстетики, создавая универсальные коллекции для мужчин и женщин. Разрабатывая свои коллекции в Италии и следуя философии «Not Ordinary Style», J.B4 предлагает актуальный дизайн, комфорт и функциональность, сохраняя при этом яркую индивидуальность бренда. Благодаря постоянному анализу мировых тенденций и сильной творческой концепции, J.B4 помогает каждому выразить свою индивидуальность через современную итальянскую мод",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,d32d8f1b1f643cdbbdaf54fc0e99d2e9c18ea28ccf6336dbddef3f1d7b2bb5af,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,Jala Garment,Jala Garment,одежда,Индия,,,14B74,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,Jala Garment,,,+7 495 955 91 99,https://md.expodat.com/companies/company/41425-jala-garment.html,41425,Jala Garment | Индия | 14B74,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,27e81c5916f47c0b9a4477e7e39041bef1644c018ffd530f25b407c784408f63,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,JANE DOE,Jane Doe,"одежда, аксессуары",Россия,,,15A45 / 15A47,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,JANE DOE,http://janedoe.ru,jane@janedoe.ru,+79602549560,https://md.expodat.com/companies/company/25198-jane-doe.html,25198,JANE DOE | Россия | 15A45 / 15A47 | http://janedoe.ru | jane@janedoe.ru,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,fa8354fe39cde856e082f4905d00f978fa9beb376811fc03c2e3ded688cb8fe8,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,JANET,JANET,"одежда, аксессуары",Россия,,,15A11,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль",,JANET,,,+7 495 955 91 99,https://md.expodat.com/companies/company/35986-janet.html,35986,JANET | Россия | 15A11,parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,91ec4bedc30d09f4db1ab957613469e08b2cd986ab92629333c8907124c881f4,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"Jasprit Accessories Co., Ltd","Jasprit Accessories Co., Ltd","нижнее белье и пляжная одежда, обувь, сумки, аксессуары, одежда",Китай,,,15B92,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Jasprit Accessories Co.,Ltd is a professional manufacturer and exporter of socks series,shoes,gloves,scarves,hats,bags series,swimsuits,underwear,T-shirt,glasses,etc.,headquartered in Shanghai,the eastern metropolis of eastern China our factory is located in Jiangsu Province and is the largest export base of textile products in China.","Jasprit Accessories Co., Ltd",http://www.jasprit.net,jason@jasprit.net,+86-13917160479,https://md.expodat.com/companies/company/40558-jasprit.html,40558,"Jasprit Accessories Co., Ltd | Китай | 15B92 | Jasprit Accessories Co.,Ltd is a professional manufacturer and exporter of socks series,shoes,gloves,scarves,hats,bags series,swimsuits,underwear,T-shirt,glasses,etc.,headquartered in Shanghai,the eastern metropolis of eastern China our factory is located in Jiangsu Province and is the largest export base of textile products in China. | http://www.jasprit.net | jason@jasprit.net",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,83b894b8ac811b781005ffd30300db3ee1046eec6e36871ecce6354be043fc12,
CPM – Collection Première Moscow Осень 2026,1–4 сентября 2026,"JAXING JAHENG FASHION CO.,LTD","Jaxing Jaheng Fashion Co.,Ltd","текстиль и трикотаж, одежда",Китай,,,15F52,,"Мода и стиль; женская, мужская и детская одежда; аксессуары; текстиль","Jiaxing Jaheng Fashion Co., Ltd. specializes in the production of knitted products such as tencel, mulberry silk and superfine wool for spring and summer, and wool sweaters, cashmere sweaters and other blended sweaters for autumn and winter, as well as Coat.","JAXING JAHENG FASHION CO.,LTD",http://www.snowbellgarment.com,snowbellgarment@gmail.com,13666721861,https://md.expodat.com/companies/company/41365-jaxing-jaheng-fashion-co-ltd.html,41365,"JAXING JAHENG FASHION CO.,LTD | Китай | 15F52 | Jiaxing Jaheng Fashion Co., Ltd. specializes in the production of knitted products such as tencel, mulberry silk and superfine wool for spring and summer, and wool sweaters, cashmere sweaters and other blended sweaters for autumn and winter, as well as Coat. | http://www.snowbellgarment.com | snowbellgarment@gmail.com",parsed_detail,,2026-08-24T05:45:15Z,cpm-moscow-autumn-2026-expodat-signo-v1.0.1,expodat_cpm_2026_autumn_public_catalog,de8630db3bd5cd6d2eab3bd59a21e9f4484cadeadbab7aa55dba7be707d7e190,
